Game ID,Genres,Developers,Publishers,Release date,Current price in €,Number of reviews,Positive rate in reviews in %,SteamDB score in %,Minimum requirements,Min configuration class
673000,"['Action', 'Indie']","['Terri Vellmann', 'Doseone']",['Devolver Digital'],2017-10-23,2.04,896,87.0,81.98,"{'Processor': ' intel core 2 duo e6320 (2*1866) or equivalent', 'Memory': ' 2 GB RAM', 'Graphics': ' GeForce 7600 GS (512 MB) or equivalent'}",0
673010,"['Adventure', 'Casual', 'Indie']",['lightUP'],['lightUP'],2017-08-03,0.99,8,62.0,56.05,"{'Processor': ' intel atom cherry trail z8300 or amd equivalent', 'Memory': ' 2 GB RAM', 'Graphics': ' DirectX 9.0 integrated Graphics Card'}",0
673050,"['Casual', 'Indie', 'Strategy', 'Early Access']",['GreenGasGames'],['GreenGasGames'],2017-07-31,0.39,7,86.0,66.62,"{'Processor': ' intel core i5 4440 3.10 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' Onboard'}",2
673060,"['Adventure', 'Indie']",['Turbo Button'],['Turbo Button'],2017-09-13,2.99,68,93.0,80.85,"{'Processor': ' intel i5-4590 or greater', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GTX 970 or greater'}",2
673070,"['Violent', 'Action', 'Adventure', 'Free to Play', 'RPG', 'Simulation']",['Leiting Interactive'],['Leiting Interactive'],2017-08-01,0.0,338,79.0,74.22,"{'Processor': ' intel i5-4590 3.3 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' NVidia GTX 970'}",2
672160,['Casual'],['Vrai'],['Vrai'],2017-07-19,1.39,68,72.0,65.89,"{'Processor': ' intel core i5', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce GTX 960'}",2
672230,"['Adventure', 'Indie']",['Deep Taiga'],['Deep Taiga'],2017-12-20,1.64,62,76.0,68.39,"{'Processor': ' intel i3 or equivalent', 'Memory': ' 2 GB RAM', 'Graphics': 'Not specified'}",0
672240,"['Indie', 'RPG']",['SF'],['SF'],2018-03-01,0.79,12,75.0,63.45,"{'Processor': ' intel core2 duo or better', 'Memory': ' 2 GB RAM', 'Graphics': ' DirectX 9/OpenGL 4.1 capable GPU'}",0
672250,"['Action', 'Adventure', 'Indie', 'RPG']",['Plexus team'],['Plexus team'],2017-07-31,2.69,23,74.0,64.73,"{'Processor': ' dual core, 2.2ghz or better', 'Memory': ' 3 GB RAM', 'Graphics': ' Geforce 8000 series (discrete)'}",1
672280,"['Adventure', 'Indie']",['Please Be Patient'],['Please Be Patient'],2018-09-07,3.59,7,86.0,66.62,"{'Processor': ' 1ghz and up', 'Memory': ' 2 GB RAM', 'Graphics': ' Dedicated video card recommended'}",0
672290,"['Adventure', 'Casual', 'Indie']",['Sultan.emr'],['Droid Riot'],2017-09-18,0.63,30,70.0,62.89,"{'Processor': ' intel core 2 quad q6700', 'Memory': ' 512 MB RAM', 'Graphics': ' NVIDIA GeForce GTX 650ti or comparable'}",0
672310,"['Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",['Fire Dragon Studios'],['Fire Dragon Studios'],2018-08-06,0.0,10,90.0,70.57,"{'Processor': ' intel core i5-7200u', 'Memory': ' 4 GB RAM', 'Graphics': ' Intel HD Graphics 620'}",2
672320,"['Action', 'Indie', 'Simulation', 'Early Access']","['Adam Radziszewski', 'Krzysztof Waszak']","['rcadeVR, LLC.']",2017-09-12,3.99,6,33.0,42.61,"{'Processor': ' intel i5-4590, amd fx 8350 equivalent or better', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce GTX 970, AMD Radeon R9 290 equivalent or better'}",2
672380,"['Action', 'Adventure', 'Casual', 'Indie']","['Fei', 'Leo', 'Yang']",['Rocket Juice Games'],2017-08-01,1.99,11,36.0,42.82,"{'Processor': ' dual core 2.4ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' GeForce 8800 GT / AMD HD 6850 / Intel HD Graphics 4400 or above'}",1
672460,"['Action', 'Indie']",['Team8 Studio'],['Team8 Studio'],2017-12-18,9.89,92,64.0,60.52,"{'Processor': ' i3', 'Memory': ' 2048 MB RAM', 'Graphics': ' ATI mobility radeon'}",1
672490,"['Indie', 'Racing', 'Early Access']","['rydeom', 'Cobra']",['RYD-Company'],2018-05-30,0.39,8,75.0,62.1,"{'Processor': ' amd athlon 64 3700', 'Memory': ' 2 GB RAM', 'Graphics': ' GeForce GT 220'}",0
672570,"['Casual', 'Simulation']",['Wisdom Emprie'],['Wisdom Emprie'],2017-07-08,6.99,2,50.0,50.0,"{'Processor': ' intel i5-4590', 'Memory': ' 4096 MB RAM', 'Graphics': ' GTX970'}",1
672590,"['Adventure', 'Indie', 'RPG', 'Strategy']",['MassHive Media'],['MassHive Media'],2018-03-13,5.19,73,81.0,72.39,"{'Processor': ' intel core 2 duo e4500 @ 2.2ghz or amd athlon 64 x2 5600+ @ 2.8 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GT 540M'}",0
671670,['Casual'],['videjagamesyo'],['videjagamesyo'],2017-07-24,3.99,15,47.0,48.11,"{'Processor': ' 1.51 ghz dual core cpu', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce 400 or higher, AMD Radeon HD 4000 or higher'}",1
671690,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",['TCR'],['TCR'],2018-12-01,0.0,80,71.0,65.59,"{'Processor': ' intel / amd x86 compatible, released year 2004 or later', 'Memory': ' 2 GB RAM', 'Graphics': ' OpenGL 1.3+ compatible'}",0
671700,"['Action', 'Adventure', 'Indie']",['14 Hours Productions'],['14 Hours Productions'],2017-08-11,0.0,282,95.0,86.8,"{'Processor': ' toaster', 'Memory': ' 00 MB RAM', 'Graphics': ' Some kind of card'}",0
671720,"['Casual', 'Free to Play', 'Indie', 'Simulation']","['Isabelle Dela Torre', 'José Fernando Gracia', 'Annaliese Bevan', 'Poppy de Raad']",['Group Pug'],2018-02-08,0.0,476,85.0,79.78,"{'Processor': ' sse2 instruction set support', 'Memory': ' 4 GB RAM', 'Graphics': ' DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities'}",0
671740,"['Action', 'Casual', 'Indie', 'Simulation', 'Sports']",['BoninblueDesignLaboratory'],['BoninblueDesignLaboratory'],2017-07-12,4.49,33,82.0,70.81,"{'Processor': ' intel core i5-4590', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 970'}",2
671800,"['Violent', 'Gore', 'Adventure', 'Casual', 'Indie', 'Strategy']",['VirusSea'],['VirusSea'],2017-07-30,1.11,701,81.0,76.89,"{'Processor': ' intel core 2 duo or better', 'Memory': ' 2048 MB RAM', 'Graphics': ' Nvidia GTX 460 or better'}",0
671810,"['Action', 'Adventure', 'Indie', 'RPG']",['Don Emídio Navarro Games'],['Sometimes You'],2017-08-04,0.81,43,35.0,39.72,"{'Processor': ' 2,0 ghz cpu', 'Memory': ' 1 GB RAM', 'Graphics': ' ATI Radeon HD2400 or NVIDIA GeForce 7600'}",0
671840,"['Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",['Strategic Designs Ltd.'],['Strategic Designs Ltd.'],2017-10-26,10.49,13,69.0,60.54,"{'Processor': ' intel i3, i5 or i7 or equivalent.', 'Memory': ' 2 GB RAM', 'Graphics': ' GeForce series 6 or later'}",2
671880,"['Action', 'Indie']",['Daisessen'],['Daisessen'],2017-09-11,5.0,5,80.0,62.51,"{'Processor': ' 1.6 ghz processor', 'Memory': ' 1 GB RAM', 'Graphics': ' Any DirectX 9.0 supported card'}",0
671900,"['Action', 'Indie', 'RPG']","['N-Game Studios', 'Sixteen Squares']",['ArsLogica LP'],2017-07-13,1.79,187,66.0,62.51,"{'Processor': ' intel core2 duo 2,5 ghz or analogue', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce 9800 GT ATI or Radeon HD 3870'}",0
671920,"['Adventure', 'Indie']",['Robot Invader'],['Robot Invader'],2018-05-01,14.99,50,78.0,69.43,"{'Processor': 'Not specified', 'Memory': ' 1 GB RAM', 'Graphics': ' NVIDIA GeForce 450 or higher with 1GB Memory'}",0
671980,"['Nudity', 'Violent', 'Adventure', 'Indie']",['Yai Gameworks'],['Yai Gameworks'],2017-08-09,0.77,95,79.0,71.62,"{'Processor': ' intel core2 duo or better', 'Memory': ' 4 GB RAM', 'Graphics': ' DirectX 9/OpenGL 4.1 capable GPU'}",0
672000,"['Adventure', 'Indie', 'RPG']",['Joseph Calabro'],['Joseph Calabro'],2017-08-04,0.0,54,89.0,77.25,"{'Processor': 'Not specified', 'Memory': ' 2 GB RAM', 'Graphics': ' 128MB'}",0
672020,"['Violent', 'Action', 'Casual', 'Indie', 'Sports']",['Lord of the Stack'],['Lord of the Stack'],2017-08-02,1.59,45,89.0,76.61,"{'Processor': ' intel core i5-4590 or amd fx 8350', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GTX 970 or AMD Radeon R9 290'}",2
672030,"['Action', 'Casual', 'Indie']",['WizByte Games'],['WizByte Games'],2017-07-21,3.99,8,75.0,62.1,"{'Processor': ' 2 ghz processor or greater', 'Memory': ' 2 GB RAM', 'Graphics': ' Direct X 9.0 compatible or later'}",0
672040,"['Action', 'Indie']",['Frosty Elk AB'],['Frosty Elk AB'],2019-05-29,8.19,44,64.0,59.3,"{'Processor': ' intel core i5-4430 / amd fx-6300', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 960 2GB / AMD Radeon R7 370 2GB'}",3
672050,"['Action', 'Indie']",['Five entertainment'],['Back To Basics Gaming'],2017-09-12,2.49,17,24.0,34.62,"{'Processor': ' intel(r) cpu 575 @ 2.00ghz 2.00ghz', 'Memory': ' 3 GB RAM', 'Graphics': ' Radeon HD 6570 v2'}",0
672130,"['Gore', 'Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']","['Delusion Arts Entertainment, LLC']","['Delusion Arts Entertainment, LLC']",2017-10-02,0.79,8,38.0,43.95,"{'Processor': ' intel core i3-530', 'Memory': ' 4 GB RAM', 'Graphics': ' 1GB VRAM, NVIDIA Geforce GTX 260 / ATI Radeon HD 4870'}",1
672140,"['Indie', 'Strategy']",['Yobowargames'],['Slitherine Ltd.'],2018-10-26,7.97,15,33.0,40.57,"{'Processor': ' 1.5 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' Anything in last 5 years'}",0
671200,"['Adventure', 'Indie', 'Strategy']",['QEGAME'],['QEGAME'],2017-08-02,3.99,35,69.0,62.26,"{'Processor': ' intel pentium dual cpu e2180 2.00ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' GeForce 600M / ATI Radeon HD 5450 (1GB)'}",0
671230,"['Adventure', 'Casual', 'Indie']",['Lucascubestudios'],['Lucascubestudios'],2017-07-07,1.31,4,75.0,59.6,"{'Processor': ' 1 ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' DirectX or OpenGL compatible card'}",0
671240,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",['橙光游戏'],['橙光游戏'],2017-09-15,0.79,87,71.0,65.74,"{'Processor': ' 1ghz or faster processor', 'Memory': ' 512 MB RAM', 'Graphics': ' 512MB VRAM'}",0
671260,"['Action', 'RPG']",['GIANTY Inc.'],['GIANTY Inc.'],2017-09-28,4.94,77,70.0,64.71,"{'Processor': ' core i3 2ghz and above', 'Memory': ' 2 GB RAM', 'Graphics': ' GeForce GTS250 / Radeon HD5750 or better'}",1
671270,"['Casual', 'Indie']",['Problematicar'],['Problematicar'],2017-07-04,0.99,17,82.0,68.8,"{'Processor': 'Not specified', 'Memory': ' 512 MB RAM', 'Graphics': ' 128MB Graphics card or greater'}",0
671290,"['Action', 'Indie', 'Racing', 'Strategy']",['Duel Studios'],['Rooftop Panda'],2017-08-01,7.99,4,50.0,50.0,"{'Processor': ' 2.0ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' Intel HD 4000 Series (4400+)'}",0
671310,"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Sports', 'Early Access']",['Metaverse'],['Metaverse'],2017-09-15,0.0,32,62.0,58.14,"{'Processor': ' i5 4550', 'Memory': ' 8 GB RAM', 'Graphics': ' Nvidia Geforce GTX 960 or AMD 7800  And Above'}",3
671390,"['Casual', 'Indie']",['Ktulhu Solutions'],['Ktulhu Solutions'],2017-10-11,4.79,354,80.0,75.07,"{'Processor': ' 1.2 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' DirectX® 9 Compatible Graphics Card'}",0
671480,"['Adventure', 'Casual', 'Indie']",['2Beats'],['2Beats'],2017-08-01,0.0,4,75.0,59.6,"{'Processor': ' intel 2.0ghz core 2 duo or equivalent or better', 'Memory': ' 2 GB RAM', 'Graphics': ' Nvidia GTX 460 or better'}",0
671510,"['Action', 'Adventure', 'RPG']",['Nearga'],['HypeTrain Digital'],2019-01-17,9.99,5456,71.0,69.08,"{'Processor': ' intel core i5-2400 @ 3.1 ghz or amd fx-6300 @ 3.5 ghz or equivalent', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 670 or analogue with 2GB VRAM'}",3
671540,['Indie'],['Chubiri'],['Chubiri'],2017-10-27,5.69,6,83.0,64.78,"{'Processor': ' 2 ghz', 'Memory': ' 2 GB RAM', 'Graphics': 'Not specified'}",0
671550,"['Action', 'Casual', 'Indie']",['Graham Garven'],['Graham Garven'],2017-09-04,0.98,62,98.0,84.49,"{'Processor': ' 1.8ghz processor', 'Memory': ' 2 GB RAM', 'Graphics': ' DirectX 9-compatible graphics card with at least 32MB of video memory'}",0
671580,['Casual'],"['Vyacheslav Ozolnieks', 'Georgy Studenikin']",['Madgobbler'],2018-01-19,0.64,7,43.0,46.68,"{'Processor': ' 1.7 ghz or better', 'Memory': ' 1 GB RAM', 'Graphics': ' 3D compatible graphic card'}",0
671600,"['Action', 'Indie', 'RPG']",['Wyrmbyte'],['Wyrmbyte'],2019-08-29,16.79,47,62.0,58.05,"{'Processor': ' intel core i5-2400 @ 3.1 ghz or amd fx-6300 @ 3.5 ghz or equivalent', 'Memory': ' 8 GB RAM', 'Graphics': ' VIDIA GeForce GTX 670 or AMD R9 270 (2GB VRAM with Shader Model 5.0 or better)'}",3
671620,"['Violent', 'Gore', 'Action', 'Indie', 'Simulation', 'Sports', 'Strategy']",['DOG HOGGLER'],['DOG HOGGLER'],2018-02-22,4.99,692,86.0,80.86,"{'Processor': ' 3 ghz dual core', 'Memory': ' 4 GB RAM', 'Graphics': ' Geforce 5 series'}",1
671630,"['Action', 'Adventure', 'Indie']","['X-MiGuPLAY, LLC']",[''],2017-07-31,2.39,23,52.0,51.34,"{'Processor': ' intel celeron n3050 or higher', 'Memory': ' 4 GB RAM', 'Graphics': ' Intel HD Graphics or higher'}",0
671650,"['Action', 'Casual', 'Indie']",['Atomic Wolf'],['Atomic Wolf'],2017-10-24,0.39,89,87.0,77.09,"{'Processor': ' intel(r) core(tm)2 duo 2.4, amd athlon(tm) x2 2.8 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' Integrated'}",0
670730,"['Action', 'Casual', 'Indie']",['Table Flip Games'],['Table Flip Games'],2018-03-30,9.99,28,43.0,45.45,"{'Processor': ' 2 ghz dual core processor', 'Memory': ' 1 GB RAM', 'Graphics': ' Nvidia GeForce 8800 or equivalent.'}",1
670750,"['Adventure', 'Casual', 'Indie']",['Colorfiction'],['Colorfiction'],2018-03-01,3.59,199,87.0,79.44,"{'Processor': ' 1.5 ghz +', 'Memory': ' 1 GB RAM', 'Graphics': ' Nvidia 400 series / Radeon 5000 series'}",0
670780,"['Violent', 'Gore', 'Action', 'Indie']",['TeeKoo Games Ltd'],['TeeKoo Games Ltd'],2017-08-23,4.99,13,38.0,43.68,"{'Processor': ' 2.4 ghz dual core', 'Memory': ' 4 GB RAM', 'Graphics': ' 512 MB NVIDIA GeForce 9800 / ATI Radeon HD 2600 XT'}",1
670820,"['Indie', 'Simulation', 'Strategy', 'Early Access']",['LW Games'],['LW Games'],2018-05-18,7.79,85,67.0,62.6,"{'Processor': ' intel core 2 cpu', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GT/s 2xx or Equivalent'}",0
670830,"['Casual', 'Free to Play']",['RLTY CHK'],['RLTY CHK'],2018-10-23,0.0,18,72.0,63.06,"{'Processor': ' intel i5', 'Memory': ' 8 GB RAM', 'Graphics': ' GTX 970'}",3
670850,"['Adventure', 'Casual', 'Indie']",['lightUP'],['lightUP'],2017-07-27,0.99,14,86.0,69.91,"{'Processor': ' intel atom cherry trail z8300 or amd equivalent', 'Memory': ' 2 GB RAM', 'Graphics': ' DirectX 9.0 integrated Graphics Card'}",0
670900,['Racing'],['Monster Games'],['704 Games Company'],2017-09-12,2.15,334,63.0,60.54,"{'Processor': ' intel core i3 530 or amd fx 4100', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GTX 460 or AMD HD 5870'}",1
670910,"['Action', 'Simulation']","['Hashplay, Inc.']","['Hashplay, Inc.']",2017-07-25,3.99,8,12.0,31.85,"{'Processor': ' any 4-core', 'Memory': ' 2000 MB RAM', 'Graphics': ' GeForce GTX960'}",0
670930,"['Action', 'Adventure', 'Casual', 'Indie']",['fluckyMachine'],['Ultimate Games S.A.'],2018-11-30,0.81,118,83.0,75.21,"{'Processor': ' core 2 duo 2.4 ghz', 'Memory': ' 2048 MB RAM', 'Graphics': ' GeForce 8600GT'}",0
670950,"['Action', 'Adventure', 'Indie']",['Indy Lion Studios'],['Indy Lion Studios'],2017-08-22,1.24,24,88.0,73.27,"{'Processor': ' intel i3', 'Memory': 'Not specified', 'Graphics': 'Not specified'}",0
671050,"['Action', 'Adventure', 'Indie']",['XMinutesGames'],['XMinutesGames'],2017-07-25,0.99,6,83.0,64.78,"{'Processor': 'Not specified', 'Memory': ' 512 MB RAM', 'Graphics': 'Not specified'}",0
671100,['Adventure'],['Lupiesoft'],['MangaGamer'],2019-12-04,12.49,38,97.0,81.65,"{'Processor': ' 1ghz', 'Memory': 'Not specified', 'Graphics': ' DirectX or OpenGL compatible'}",0
671120,"['Action', 'Casual']",['Dreamy Doe'],['Dreamy Doe'],2017-08-25,0.39,8,88.0,68.15,"{'Processor': ' intel® core™ i5-2400', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce 450'}",2
671170,"['Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']",['Fedora Collective'],['Fedora Collective'],2017-08-16,2.49,118,85.0,76.5,"{'Processor': ' 2ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' Any'}",0
671180,"['Action', 'Strategy']","['alexnown', 'Kunio']",['alexnown'],2017-08-21,1.59,8,62.0,56.05,"{'Processor': ' intel core 2  @ 2.2ghz / amd athlon 64 x2 5600+@ 2.8 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' 512 MB, DirectX 9-compatible, Pixel Shader 3.0'}",0
671190,"['Animation & Modeling', 'Design & Illustration']",['Cosmigo Software Development'],['BrashMonkey LLC'],2017-09-25,18.49,88,94.0,82.84,"{'Processor': ' 1 ghz single core', 'Memory': ' 512 MB RAM', 'Graphics': ' Any that is capable of video type 2D graphics'}",1
670400,"['Free to Play', 'Indie', 'RPG']",['BUNIAKRA GAMES'],['BUNIAKRA GAMES'],2017-12-24,0.0,7,86.0,66.62,"{'Processor': ' intel(r) core(tm) i5-4200m cpu @ 2.50ghz, 2501 mhz, 2 core(s), 4 logical processor(s)', 'Memory': 'Not specified', 'Graphics': ' Intel(R) HD Graphics 4600'}",0
670410,"['Action', 'Indie']",['Ezekiel Rage'],['Plug In Digital'],2017-09-13,7.49,14,43.0,46.02,"{'Processor': ' 1ghz', 'Memory': ' 512 MB RAM', 'Graphics': 'Not specified'}",0
670430,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",['HIPIX'],['HIPIX'],2017-07-25,0.99,43,56.0,53.95,"{'Processor': ' intel core i3', 'Memory': 'Not specified', 'Graphics': ' GTX 780'}",1
670440,"['Adventure', 'Casual', 'Indie', 'Early Access']",['RoboDev'],['RoboDev'],2017-07-19,4.99,22,55.0,52.78,"{'Processor': ' intel cpu core i5', 'Memory': ' 8 GB RAM', 'Graphics': ' Nvidia GPU GeForce GTX 770'}",3
670450,['Audio Production'],['MAGIX Software GmbH'],['MAGIX Software GmbH'],2017-07-21,0.0,5,80.0,62.51,"{'Processor': ' 1 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' Onboard, min. resolution 1024 x 768'}",0
670460,['Video Production'],['MAGIX Software GmbH'],['MAGIX Software GmbH'],2017-08-21,0.0,34,59.0,55.8,"{'Processor': ' 2.4 ghz', 'Memory': ' 6 GB RAM', 'Graphics': ' Onboard, min. resolution 1024x768'}",0
670470,['Video Production'],['MAGIX Software GmbH'],['MAGIX Software GmbH'],2017-12-12,0.0,23,57.0,54.02,"{'Processor': ' 2,4 ghz', 'Memory': ' 5485 MB RAM', 'Graphics': ' Onboard, minimum resolution 1280 x 768'}",0
670490,"['Indie', 'Simulation', 'Strategy', 'Early Access']",['Darkcross Games'],['Darkcross Games'],2017-09-15,9.99,129,22.0,28.84,"{'Processor': ' 2 ghz intel dual core processor 64bit', 'Memory': ' 4 GB RAM', 'Graphics': ' 512 MB DirectX 9.0c compatible card'}",1
670500,"['Racing', 'Simulation', 'Sports']",['FrozenPepper S.R.L'],['FrozenPepper S.R.L.'],2017-08-07,0.0,135,56.0,54.29,"{'Processor': 'Not specified', 'Memory': ' 2000 MB RAM', 'Graphics': 'Not specified'}",0
670610,"['Action', 'Indie']",['TeamTrap'],['TeamTrap'],2018-02-12,2.24,68,97.0,83.9,"{'Processor': ' 2 core, 2.0ghz or better', 'Memory': ' 2 GB RAM', 'Graphics': ' Graphics card made in 2010 or later'}",0
670620,"['Violent', 'Gore', 'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",['IceStudio'],['IceStudio'],2017-07-25,1.59,9,78.0,63.89,"{'Processor': ' intel core 2 duo @ 2.2 ghz / amd athlon 64 x2 4800+', 'Memory': ' 3 GO MB RAM', 'Graphics': ' nVidia GeForce GTS 240 / AMD Radeon HD 6570'}",0
670630,"['Casual', 'Indie']",['DreamDale'],['DreamDale'],2017-06-30,0.99,18,83.0,69.59,"{'Processor': ' core duo', 'Memory': ' 4 MB RAM', 'Graphics': 'Not specified'}",0
669910,"['Action', 'Adventure', 'Indie']",['Michael Burns'],['Michael Burns'],2017-11-30,7.99,35,97.0,81.11,"{'Processor': ' 2.0 ghz dual-core processor', 'Memory': ' 1 GB RAM', 'Graphics': ' Intel HD Graphics 4000'}",0
669950,"['Action', 'Adventure', 'Indie', 'RPG']",['Big Way Games'],['Big Way Games'],2019-10-10,5.7,752,90.0,84.48,"{'Processor': ' 2.6 ghz intel® core™ i5-750 or 3.2 ghz amd phenom™ ii x4 955', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 460 or AMD Radeon HD5850'}",2
669960,['Indie'],"['Henri Osbourne', 'Giovanna Lopes']",['Henri Osbourne'],2017-07-20,0.67,15,73.0,63.21,"{'Processor': ' dual-core or quad-core intel or amd processor, 2.5 ghz or faster', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series card or higher'}",0
670020,"['Action', 'Casual', 'Simulation']",['Amusitronix'],['Amusitronix'],2017-07-24,1.99,2,50.0,50.0,"{'Processor': ' i5', 'Memory': ' 2 GB RAM', 'Graphics': ' GTX 970'}",2
670080,"['Action', 'Indie']",['LampFire'],['LampFire'],2017-08-31,1.2,9,44.0,47.22,"{'Processor': 'Not specified', 'Memory': ' 4 GB RAM', 'Graphics': ' Direct X 10'}",0
670090,"['Adventure', 'Indie']",['Ad Aspera'],['Arrible'],2017-11-10,2.99,28,75.0,65.93,"{'Processor': ' intel core 2 duo @ 2.20ghz', 'Memory': ' 2GB+ MB RAM', 'Graphics': ' Graphics card with at least 512 mb'}",0
670100,"['Action', 'Adventure', 'Casual', 'Indie']",['DGHZ'],['Sometimes You'],2017-07-21,0.47,59,66.0,61.41,"{'Processor': ' amd phenom ii x64  840 (4cpus), ~3.2ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' NVIDIA Geforce GTX 650Ti'}",0
670130,['Casual'],"['Beamz Interactive, Inc.']","['Beamz Interactive, Inc.', 'Vive Studios']",2017-09-24,6.71,13,85.0,68.97,"{'Processor': ' intel i5-4590 or amd fx 8350 equivalent or greater', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce GTX970, or AMD Radeon R9 290 equivalent or greater'}",2
670160,"['Action', 'Adventure', 'Indie', 'Early Access']",['B52 Development Team'],['B52 Development Team'],2017-08-25,2.46,763,95.0,88.8,"{'Processor': ' intel or amd at 2.0 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' nVidia GeForce 8600/9600GT'}",0
670180,"['RPG', 'Strategy']",['Quicksilver Software'],['Interplay'],2017-08-18,3.39,12,67.0,58.97,"{'Processor': ' 1.8 ghz', 'Memory': ' 512 MB RAM', 'Graphics': ' 3D graphics card compatible with DirectX 7'}",0
670240,"['Action', 'Casual', 'Indie']",['ElatedThumbs'],['ElatedThumbs'],2019-12-04,1.59,9,78.0,63.89,"{'Processor': ' 1 ghz', 'Memory': ' 512 MB RAM', 'Graphics': ' Intel HD Graphics 4400'}",0
670260,"['Adventure', 'Indie', 'RPG', 'Early Access']",['Big Kitty Games'],['Big Kitty Games'],2018-01-16,9.99,244,86.0,79.51,"{'Processor': ' dual core 3 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GTX 680'}",1
